
---------- Begin Simulation Statistics ----------
simSeconds                                   0.009910                       # Number of seconds simulated (Second)
system.cpu0.dcache.demandAvgMissLatency_13::total 31401.264706                       # average overall miss latency in ticks ((Tick/Count))
system.cpu0.dcache.overallAvgMissLatency_13::switch_cpus0.data 31401.264706                       # average overall miss latency ((Tick/Count))
system.cpu0.dcache.overallAvgMissLatency_13::total 31401.264706                       # average overall miss latency ((Tick/Count))
system.cpu0.dcache.demandMshrMisses_13::switch_cpus0.data           68                       # number of demand (read+write) MSHR misses (Count)
system.cpu0.dcache.demandMshrMisses_13::total           68                       # number of demand (read+write) MSHR misses (Count)
system.cpu0.dcache.overallMshrMisses_13::cpu0.dcache.prefetcher          127                       # number of overall MSHR misses (Count)
system.cpu0.dcache.overallMshrMisses_13::switch_cpus0.data           68                       # number of overall MSHR misses (Count)
system.cpu0.dcache.overallMshrMisses_13::total          195                       # number of overall MSHR misses (Count)
system.cpu0.dcache.demandMshrMissLatency_13::switch_cpus0.data      2114002                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu0.dcache.demandMshrMissLatency_13::total      2114002                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu0.dcache.overallMshrMissLatency_13::cpu0.dcache.prefetcher     14855465                       # number of overall MSHR miss ticks (Tick)
system.cpu0.dcache.overallMshrMissLatency_13::switch_cpus0.data      2114002                       # number of overall MSHR miss ticks (Tick)
system.cpu0.dcache.overallMshrMissLatency_13::total     16969467                       # number of overall MSHR miss ticks (Tick)
system.cpu0.dcache.demandMshrMissRate_13::switch_cpus0.data            1                       # mshr miss ratio for demand accesses (Ratio)
system.cpu0.dcache.demandMshrMissRate_13::total            1                       # mshr miss ratio for demand accesses (Ratio)
system.cpu0.dcache.overallMshrMissRate_13::cpu0.dcache.prefetcher          inf                       # mshr miss ratio for overall accesses (Ratio)
system.cpu0.dcache.overallMshrMissRate_13::switch_cpus0.data            1                       # mshr miss ratio for overall accesses (Ratio)
system.cpu0.dcache.overallMshrMissRate_13::total     2.867647                       # mshr miss ratio for overall accesses (Ratio)
system.cpu0.dcache.demandAvgMshrMissLatency_13::switch_cpus0.data 31088.264706                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.dcache.demandAvgMshrMissLatency_13::total 31088.264706                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.dcache.overallAvgMshrMissLatency_13::cpu0.dcache.prefetcher 116972.165354                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.dcache.overallAvgMshrMissLatency_13::switch_cpus0.data 31088.264706                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.dcache.overallAvgMshrMissLatency_13::total 87022.907692                       # average overall mshr miss latency ((Tick/Count))
system.cpu0.dcache.replacements_13                195                       # number of replacements (Count)
system.cpu0.dcache.demandHits_14::switch_cpus0.data       691931                       # number of demand (read+write) hits (Count)
system.cpu0.dcache.demandHits_14::total        691931                       # number of demand (read+write) hits (Count)
system.cpu0.dcache.overallHits_14::switch_cpus0.data       691931                       # number of overall hits (Count)
system.cpu0.dcache.overallHits_14::total       691931                       # number of overall hits (Count)
system.cpu0.dcache.demandMisses_14::switch_cpus0.data            6                       # number of demand (read+write) misses (Count)
system.cpu0.dcache.demandMisses_14::total            6                       # number of demand (read+write) misses (Count)
system.cpu0.dcache.overallMisses_14::switch_cpus0.data            6                       # number of overall misses (Count)
system.cpu0.dcache.overallMisses_14::total            6                       # number of overall misses (Count)
system.cpu0.dcache.demandMissLatency_14::switch_cpus0.data       503617                       # number of demand (read+write) miss ticks (Tick)
system.cpu0.dcache.demandMissLatency_14::total       503617                       # number of demand (read+write) miss ticks (Tick)
system.cpu0.dcache.overallMissLatency_14::switch_cpus0.data       503617                       # number of overall miss ticks (Tick)
system.cpu0.dcache.overallMissLatency_14::total       503617                       # number of overall miss ticks (Tick)
system.cpu0.dcache.demandAccesses_14::switch_cpus0.data       691937                       # number of demand (read+write) accesses (Count)
system.cpu0.dcache.demandAccesses_14::total       691937                       # number of demand (read+write) accesses (Count)
system.cpu0.dcache.overallAccesses_14::switch_cpus0.data       691937                       # number of overall (read+write) accesses (Count)
system.cpu0.dcache.overallAccesses_14::total       691937                       # number of overall (read+write) accesses (Count)
system.cpu0.dcache.demandMissRate_14::switch_cpus0.data     0.000009                       # miss rate for demand accesses (Ratio)
system.cpu0.dcache.demandMissRate_14::total     0.000009                       # miss rate for demand accesses (Ratio)
system.cpu0.dcache.overallMissRate_14::switch_cpus0.data     0.000009                       # miss rate for overall accesses (Ratio)
system.cpu0.dcache.overallMissRate_14::total     0.000009                       # miss rate for overall accesses (Ratio)
system.cpu0.dcache.demandAvgMissLatency_14::switch_cpus0.data 83936.166667                       # average overall miss latency in ticks ((Tick/Count))
system.cpu0.dcache.demandAvgMissLatency_14::total 83936.166667                       # average overall miss latency in ticks ((Tick/Count))
system.cpu0.dcache.overallAvgMissLatency_14::switch_cpus0.data 83936.166667                       # average overall miss latency ((Tick/Count))
system.cpu0.dcache.overallAvgMissLatency_14::total 83936.166667                       # average overall miss latency ((Tick/Count))
system.cpu0.dcache.demandMshrHits_14::switch_cpus0.data            5                       # number of demand (read+write) MSHR hits (Count)
system.cpu0.dcache.demandMshrHits_14::total            5                       # number of demand (read+write) MSHR hits (Count)
system.cpu0.dcache.overallMshrHits_14::switch_cpus0.data            5                       # number of overall MSHR hits (Count)
system.cpu0.dcache.overallMshrHits_14::total            5                       # number of overall MSHR hits (Count)
system.cpu0.dcache.demandMshrMisses_14::switch_cpus0.data            1                       # number of demand (read+write) MSHR misses (Count)
system.cpu0.dcache.demandMshrMisses_14::total            1                       # number of demand (read+write) MSHR misses (Count)
